document	label
나도 그럴까 해. 집에서 영화나 봐야지.	2
아 짜증나! 그 새끼는 일 끝났으면 빨리 집에나 갈 것이지 남아가지고 자꾸 나한테 뭐라고 해!	2
너는 안 당해봐서 몰라. 맨날 나한테만 뭐라 그러고 다른 직원들한테는 친절하게 대해. 그래서 너무 화가 나.	2
에휴. 그래. 음악이나 들으면서 기분 풀어야겠다. 나는 신나는 음악을 좋아해.	2
화잘실은 청소를 해도 곰팡이가 없어지질 않아! 	2
그런 것 같아 집도 너무 오래됐어.	2
그러니까. 비는 왜 그렇게 많이 오는 거야. 속상하게.	2
좋은 생각이야 한 번은 써 봐야 할 것 같아.	2
그래. 구매할게. 좋은 거 있으면 추천해 줘.	2
내 휴가가 정말 엉망진창이 되고 있어!	2
원래 휴가는 동해바다고 갈려고 했었어.	2
화장실은 청소를 해도 곰팡이가 사라지질 않아! 	2
맞아 장마철이라 화장실 청소만 하는 기분이야.	2
괜찮아질까?	2
그렇다면 한번 구매해보고 싶어. 좋은 제품 골라줘봐.	2
요즘 다들 왜 그러는 거지? 이해가 안 가네.	2
너무 많이 실망스러워.	2
아예 놀러가는 거였어.	2
그런 놈들은 욕 먹어도 싸다고. 욕 먹으려고 그러는 거야.	2
이런 기분에 내가 음악 듣고 싶을까? 아무거나 추천해줘.	2
아 뭔가 미치겠어 정말.	2
그럴까 그럼. 정말 좋은 생각이야.	2
이야기 할게. 신경 써 줘서 고맙다.	2
요즘 다 왜 이러는 거지? 정말 이해가 안돼.	2
내가 좋아하는 유튜버가 뒷광고를 했다고 사과하는 영상을 올렸어.	2
내 기분을 전환해 줄 수 있는 영상이 있어?	2
내 휴가가 엉망이야.	2
"오늘부터 일주일 동안 휴가 기간인데, 계속 비가 온대."	2
가족들이랑 동해 바다에 가서 놀다 오기로 했어!	2
일이 너무 많고 바빠서 일 년만에 받은 휴가인데 비 때문에 망했어!	2
너의 말대로 집에서 휴가를 보낼 수 있는 방법을 생각해 봐야 할 것 같아.	2
화장실은 청소를 해도 곰팡이가 없어지지 않아.	2
그래서 열심히 청소를 하고 있는데 곰팡이가 안 없어져!	2
장마 때문에 습기가 많이 차서 곰팡이가 많이 생기니까 신경이 쓰여.	2
곰팡이 제거제가 효과가 있다고 하니까 사용해보고싶어.	2
너는 안 당해봐서 몰라. 사람들한텐 안 그러는데 나한테만 짜증내고 뭐라고 하니까 화가 나.	2
그래. 기분 나쁜 거 음악이나 들으면서 풀어야겠어. 나는 신나는 음악이 좋아.	2
퇴근한 지 얼마나 됐다고 회사에서 연락이 또 왔어.	2
누가 그러겠어. 회사 하면 사장님이 집겠지. 왜 나만 시켜먹는 거야.	2
어쩌겠어. 갈 데는 없고. 먹고 살아야 하니까.	2
회사 동료들이 있긴 하지만 다들 바빠 자기 일 하기도.	2
그래. 알았어. 얘기할게. 누구한테도 이야기하고 싶어.	2
요즘 다들 왜 그러지? 이해가 안 가네.	2
너무 실망스러워. 보기도 싫어. 어쩜 그렇게 사람들을 속일 수가 있어?	2
그래. 추천해줘봐. 한 번 보고 기분 전환 좀 해야될 것 같아.	2
내 휴가가 엉망이야! 	2
휴가를 냈는데 장마에 태풍이 겹쳐서 비가 너무 많이 와서 나갈 수가 없어.	2
여름 바다에 가서 수영도 하고 물놀이도 하고 그럴려고 했지.	2
그 동안 너무 바빠서 일 년 만에 휴가를 낸 거거든.	2
그래야 할 것 같아. 집에서 휴식이나 취하면서 영화나 봐야겠어.	2
화장실은 청소를 해도 곰팡이가 없어지지 않아! 	2
그런 것 같아. 집은 잘 보고 들어가야 될 것 같아.	2
야 할 것 같아. 너무 곰팡이가 심해. 이사 가고 싶어.	2
그래. 구매할게. 좋은 상품 있으면 얘기해줘.	2
아니 요즘 왜들 그러는 거야!	2
아주 유명한 유튜버들이 죄다 뒷광고를 하고 있었대.	2
사람들은 유튜버 말만 믿고 그 제품들을 다 샀잖아. 그 실망감을 어떡할 것이야.	2
그런 사람들은 양심도 없어서 사과도 억지로 했어.	2
부터 비가 오고 있어.	2
따로 가서 서핑을 즐기려고 했지.	2
바빠서 1년 만에 휴가를 냈거든.	2
화장실은 청소를 해도 해도 곰팡이가 사라지질 않아.	2
맞아. 우리 집이 습기가 많고 환기구가 없어.	2
응 화장실만 닫고 있어.	2
그거 괜찮을까? 나 괜찮으면 주문하고 싶어.	2
볼려고. 나한테 하는 것 같애. 그럼 욕해줘야지.	2
음악으로 부탁해.	2
아! 짜증나! 그 새끼 일 다 끝났으면 빨리 집에나 갈 것이지 남아가지고 자꾸 나한테 뭐라고 해!	2
다른 직원들한테는 친절하면서 나한테만 자꾸 뭐라고 하니까 화가 나서 그래!	2
그래. 음악이나 들으면서 기분 좀 풀어야겠어. 나는 신나는 음악이 좋아.	2
아니 요즘 다들 왜 그러는 거야?	2
유명한 유튜버들이 다들 뒷광고하고 있었대! 	2
사과도 다들 억지로 하드라고.	2
내 휴가가 엉망진창이 되었어.	2
휴가 첫날부터 비가 오고 있어!	2
정말 회사가 바빠서 한동안 휴가를 내질 못했었어. 한 1년 만인가?	2
아무래도 그래야할 것 같아. 난 영화를 좋아하거든.	2
화장실은 청소를 해도 곰팡이가 없어지지 않아.	2
그래서 매일매일 청소를 하고있는데 곰팡이가 안없어져.	2
장마철이라서 자꾸 습기가 생겨서 곰팡이가 생기니까 신경이 너무나 쓰여.	2
내 휴가가 엉망이야.	2
오늘부터 휴가 기간인데 휴가 기간 내내 비 소식이 있대.	2
오랜만에 가족들이랑 동행바다로 놀러가기로 했는데 비가 와서 갈 수가 없어.	2
일이 너무 많고 바빠서 1년 만에 받은 휴간데 비가 와서 망했어.	2
휴가 기간 내내 비 소식이 있으니까 아무래도 집에서 휴가를 즐길 수 있는 방법을 생각해 봐야겠어.	2
곰팡이 때문에 너무 짜증나!	2
아무래도 그런 것 같긴 해.	2
"정말 짜증나. 할 수 없지, 뭐."	2
더 이야기 할게.	2
유튜버들 뒷광고 문제 말이야.	2
저거는 진중하지 않았어도 전혀.	2
비가 너무 많이 와서 나갈 수가 없어.	2
휴가인데 이러네.	2
그래 그래야겠지 아무래도?	2
요즘 다 왜 이러는 거야? 정말 이해가 안 돼!	2
내가 좋아하는 유튜버가 뒷광고를 했다고 사과하는 영상을 올렸어!	2
사과 영상을 봤는데 자기 변명만 하고 있어서 보고 나니까 더 화가 나.	2
"내가 지금 엄청 화가 났는데, 내 기분을 풀어줄 영상이 있어?"	2
"그래, 할 수 없는데. 안 들리는데 뭘."	2
아! 짜증나. 그 새끼 일 끝났으면 빨리 집에나 가지. 남아가지고 자꾸 나한테 뭐라고 하냐.	2
다른 직원들한테는 아무말 안 하면서 나한테만 짜증 내고 뭐라고 하니까 너무 화가 나서 그래!	2
에휴! 그래 음악이나 들으면서 기분 풀어야겠다. 나는 신나는 음악이 좋아.	2
화장실은 청소를 해도 해도 끝이 없어. 곰팡이가 사라지질 않아.	2
맞아 그래서 그런가 하루종일 화장실 청소만 하는 느낌이야.	2
곰팡이 제거제가 효과가 있을까? 그럼 한 번 사보고 싶은데.	2
나 한번 사보고 싶어. 종류 별로 좀 알아봐줄래?	2
아 짜증 나! 그 새끼는 할 일 없으면 집에나 갈 것이지. 왜 내 옆에 붙어서 지랄이지?	2
그런 새끼들은 욕처먹을려고 그러는 거야. 괜찮아.	2
스트레스 확 날려버릴 만한 음악으로 부탁해.	2
아니 요즘 다들 왜 이러는 거야? 난 이해할 수가 없어.	2
아니. 유명한 유튜버들이 다들 뒷광고를 하고 있었대.	2
그것 때문에 피해를 본 사람들도 있더라고!	2
다들 억지로 사과하기 바쁘더라고. 진정성은 하나도 없었어.	2
내 휴가가 엉망진창이 되었어.	2
휴가 첫 날부터 우울하게 비가 오고 있어. 하루종일.	2
당연히 바다 보러 가려고 했었지.	2
난 영화를 보는게 제일 좋아. 영화 볼게.	2
화장실은 아무리 청소를 해도 곰팡이가 없어지지 않아.	2
습기가 많아져서 그런지 곰팡이가 계속 생기니까 자꾸 신경이 쓰여.	2
곰팡이 제거제가 효과가 있을까?	2
곰팡이 제거제가 효과가 있다고 하니까 나 구매 한번 해볼래.	2
내 휴가가 엉망이야.	2
오랜만에 가족들이랑 서해 바다에 놀러 갔다오기로 했어.	2
일이 너무 많고 바빠서 일 년만에 받은 휴가인데 비가 와서 망했어! 	2
아무래도 휴가 기간 내내 비가 온다고 하니까 집에서 휴가를 보낼 수 있는 방법을 생각해봐야 될 것 같아.	2
내가 너무나 좋아하는 유튜버가 있는데 뒷광고가 있다고 사과하는 영상을 올렸어.	2
화장실은 청소를 해도 해도 끝이 없어. 곰팡이가 사라지질 않아.	2
나 아무래도 혼자 갇힌 것 같애.	3
자고 일어났더니 온 마을이 다 물바다야. 나 혼자 있어. 무서워.	3
"내가 잠이 들면 업어가도 몰라. 그래서 재난 문자랑 피하라는 전화도 못 받고, 그냥 잠만 자고 있었나 봐."	3
우리 집 주위에 다 물로 차 있어. 나갈 수가 없어.	3
내 몸은 괜찮아. 다친 덴 없어. 그리고 우리 집까진 아직 들어오지 않았어.	3
나 아무래도 갇힌 거 같아!	3
잠을 자고 일어났는데 나 혼자 집 안에 갇힌 거 같아. 너무 무서워.	3
"집 밖을 살펴봤는데, 집 주변까지 물이 차올라서, 밖으로 나갈 수 있는 상황이 아니야."	3
다행히 집 안에까지는 물이 들어오지 않았어. 몸도 괜찮지만 혼자 있는 거 자체가 너무 무섭고 두려워.	3
나 아무래도 혼자 갇힌 것 같아.	3
자고 일어났더니 우리 동네가 다 물바다야.	3
내가 자느라고 재난문자랑 대피전화를 받지를 못했어. 그래서 나만 혼자 갇혀있는 거야.	3
어. 우리집 주변이 다 물바다야. 밖으로 나갈 수가 없어.	3
집안까지 물은 들어오지 않았지만 나갈 수 있는 통로가 다 막혀버렸어. 그리고 난 괜찮아. 기분이 조금 우울하긴 하지만.	3
나 혼자 갇히게 된 거 같아.	3
내가 잠을 자고 있는 동안에 비가 너무나 많이 와서 우리 동네가 홍수 피해지역이 됐대. 나 고립 된 거 같아.	3
아직까지는 집 안에 물이 들어오지 않았어. 하지만 언제 물이 들어올까봐 너무 무섭고 걱정돼.	3
"아직까지는 물이 집 안으로 들어오지 않았는데, 물이 조만간 들어올까봐 너무 걱정 돼."	3
나 아무래도 갇힌 것 같애.	3
나 갇히게 된 거 같아!	3
나 혼자 집에 갇힌 것 같아. 너무 무서워.	3
집에서 자고 일어났는데 바깥이 물난리야! 물이 엄청 많이 차올랐어!	3
나갈 수가 없어. 바깥에 물이 잔뜩 고여 있어. 차들도 물에 잠겨있는 거 같아. 둥둥 떠 있어.	3
요즘 장마에 홍수에 난리가 아니잖아. 우리 집 근처가 다 물바다야.	3
집 안에 갇혀서 밖에 나갈 수가 없는 거 같아.	3
나 혼자 고립된 것 같애.	3
내가 너무 잠이 깊이 들었었나봐. 부재중 전화도 못받고 그냥 잠에 골아떨어졌었어.	3
나는 자느라 몰랐는데 비가 많이 왔나봐. 지금 난리 났어!	3
"아니, 부재중 전화가 와서 알아봤더니 주변이 다 물바다인거야. 나만 홀로 갇혀있어."	3
온 동네가 다 물바다가 되어있어.	3
집 안 까지 들어오진 않았어. 그리고 나도 괜찮고. 나가는게 문제야.	3
나 갇히게 된 거 같아!	3
홍수가 나서 나 혼자 집 안에 고립 된 거 같아.	3
갑자기 홍수가 나서 집 주위가 물이 차올라서 바깥으로 나갈 수가 없어.	3
아직까지 집 안으로 물이 안들어오고 몸은 괜찮지만 나 혼자 고립 되있다니까 너무 무서워.	3
아직까지 집 안에 물이 안들어오고 내 몸은 괜찮지만 혼자 있으니까 너무 무섭고 두려워.	3
나 갇힌 것 같아.	3
집에 있는데 밖에 물이 가득 차 있어! 홍수가 왔나봐.	3
자고 일어나보니 밖에가 난리가 아니야. 친구들 전화가 왔었는데 내가 못받았어.	3
밖으로 못 나가. 완전 꽉 막혔어. 다 차가 물에 잠기고 밖이 다 물바다야.	3
집 안은 괜찮은데 바깥이 난리야. 차도 잠겨있고 물만 보여.	3
내가 잠을 자는 동안에 비가 엄청 많이 와서 우리 동네가 홍수 피해 지역이 됐대.	3
아직까지 집 안에는 물이 들어오지 않아서 몸은 괜찮아. 하지만 혼자 있으려니까 너무 두려워.	3
아직까지는 집 안까지 물이 들어오지 않아서 다행이야. 그리고 아픈데는 아무데도 없어. 하지만 혼자 있으려니까 너무 두려워.	3
나 아무래도 갇힌 것 같애.	3
자고 일어났더니 온 동네가 다 물바다가 되어있어. 나 혼자 집에 갇혀있어.	3
난 자면 누가 업어가도 모르거든. 재난 문자가 와도 못 보고 그냥 잠만 잔 거야.	3
맞아. 온 동네가 물 바다고 우리 집만 나가도 걸어다닐 수가 없어. 물이 꽉 차있어서.	3
난 괜찮고 우리 집까지는 아직 안 들어왔어. 그러다가 또 비라도 오면 우리 집까지 들어올텐데 나 너무 무서워.	3
나 아무래도 갇힌 것 같아.	3
갑자기 내린 비로 집 밖이 물바다래.	3
아직까지는 집 안에까지 물이 들어오진 않았어. 그리고 몸이 아픈 데는 없어. 하지만 혼자 있으니까 너무 무서워.	3
아직까지는 집 안으로 물이 들어오진 않았어. 몸도 아픈 데는 없어. 하지만 혼자 있으니까 너무 무서워.	3
자고 일어났더니 온 동네가 다 물바다야. 나 혼자서 집안에 갇혀있어.	3
바보같이 자다가 재난문자도 못받고 피하라는 전화도 못받고. 그래서 혼자 이렇게 갇히게 된 거야.	3
어. 사방이 다 물로 막혀있어.	3
일단은 집 안까지는 물이 안 들어와서 나도 괜찮아.	3
나 혼자 갇힌 것 같아.	3
우리집 주변으로 아무도 없어. 그리고 밖에 물이 너무 많아서 나갈 수도 없고.	3
아니. 자고 일어났더니 재난 문자랑 대피 전화가 와 있었는데 못 받았지 뭐야.	3
그렇다고 할 수 있지. 물로 다 싸여 있어.	3
"우와, 나 갇힌 것 같아."	3
눈을 떠보니 밖에 온통 물 밖에 없네. 어쩌지?	3
나 갇힌 것 같아.	3
자고 일어났더니 재난 문자가 와 있더라고. 자다가 못 받은 것 같애.	3
다행히 우리 집 까지는 들어오지 않았어. 그래서 내 몸은 괜찮아.	3
밖에 비가 엄청 와서.	3
도저히 나갈 수가 없어.	3
괜찮아졌어.	3
나 갇힌 것 같아!	3
집 안에 갇혀있어. 바깥을 보니까 비가 너무 왔는지 물이 많이 차있어.	3
자고 일어났더니 전화가 많이 와 있었더라고. 그것도 모르고 잤나봐.	3
나갈 수가 없어. 물이 너무 많이 차올라서 엄두가 안나. 아직도 비가 오고 있고.	3
다행히 집 안까지는 들어오지 않았어. 나도 괜찮아. 그런데 조금 무서워.	3
나 아무래도 혼자 갇힌 것 같아.	3
우리 집 빼고는 다 물 바다가 되어있어.	3
자고 일어났더니 재난문자가 와있더라고. 자는 바람에 피하질 못한 거야.	3
우리집 빼고는 다 물로 채워져 있어 갖고 나갈 수가 없어.	3
우리집은 5층이라 물이 차진 않았어 다행히.	3
창밖을 봤는데 집 주변까지 물이 차올라서 바깥으로 나갈 수가 없어. 완전히 갇히게 되었어.	3
아직까지는 집 안으로 물이 들어오지 않았어. 하지만 조만간 물이 들어올까봐 너무 걱정돼.	3
나 혼자 고립돼서 갇힌 것 같애.	3
나 우리집에 혼자 갇혔어. 주변이 다 물바다야.	3
자다가 재난 문자도 못 보고 혼자 갇히게 되었어.	3
그렇지. 우리집 주변으로 다 물바다가 되어있어.	3
우리 집은 물이 들어오지 않았어. 그래서 난 괜찮아.	3
나 갇히게 된 거 같아서 무서워!	3
나 집안에 갇혀서 나갈 수가 없어!	3
내가 잠을 자고 있는 사이에 비가 엄청 많이 와서 우리 동네가 홍수 피해 지역이 되었대. 그래서 우리 동네가 고립 됐어.	3
아직까지는 집 안까지 물이 안 들어왔어. 하지만 조금 있으면 물이 찰까봐 너무나 무섭고 걱정 돼.	3
아직까지는 집 안으로 물이 들어오지 않았지만 조만간 물이 들어올까봐 너무나 무섭고 걱정 돼.	3
나 갇힌 것 같아.	3
집에 갇힌 것 같아.	3
비가 너무 많이 와서.	3
나 아무래도 갇힌 것 같아.	3
나 혼자 집 안에 갇힌 것 같아. 무서워.	3
내가 잠을 자는 동안에 비가 엄청 많이 와서 우리 동네가 홍수 피해 지역이 됐대. 그래서 나 고립된 것 같아.	3
비가 너무 많이 와서 집 주변까지 물이 차올라서 밖으로 나갈 수가 없었어.	3
아직까지는 집 안에 물이 들어오지 않았는데 이러다가 집 안까지 물이 들어올까봐 너무 무서워.	3
나 갇힌 것 같아!	3
일단 괜찮긴 한데 걱정이야.	3
잘 모르겠어. 주변이 다 물바다고 우리 집 빼고는 사람이 없어.	3
나 갇히게 된 것 같아! 어떡하지?	3
어떡해? 나 갇힌 것 같아.	3
자고 일어났더니 우리 집 주변에 홍수 나가지고 지금 밖으로 나갈 수가 없어.	3
나 자는 사이에 비가 많이 왔나봐. 밖으로 나갈 수가 없어.	3
어. 집 밖에 완전 물바다야. 나갈 수가 없어.	3
나 아무래도 집에 혼자 갇힌 것 같아.	3
우리 집에 갇혔다고. 주변이 다 물바다라서 나갈 수도 없어!	3
자다가 재난 문자를 못받아서 피하질 못했어.	3
당연하지! 우리 집 빼고는 다 물로 뒤덮여 버렸어!	3
나 갇히게 된 거 같아서 너무 무서워.	3
아무래도 나 혼자 집 안에 갇히게 된 것 같아.	3
창 밖으로 밖을 봤는데 우리 집 주변으로 물이 차 올라서 바깥으로 나갈 수가 없는 상황이야.	3
자고 일어났더니 집 주변이 다 물바다가 되어있어.	3
비가 그렇게 많이 오는지 모르고 잠만 잤어. 대피문자도 못보고.	3
아까 말했잖아. 집 주변이 다 물바다라고. 나가지 못해.	3
다행히 물이 집안까지 들어오진 않았어. 난 괜찮아.	3
나 갇히게 된 거 같아. 무서워.	3
나 혼자 집 안에 갇히게 됐어. 어떡하지?	3
집 밖을 내다봤는데 집 주변까지 물이 차올라서 밖으로 나갈 수가 없어.	3
아직까지는 집 안으로 물이 들어오지 않아서 다행이야. 하지만 조금 있으면 물이 들어올까봐 너무 걱정돼.	3
나 혼자 갇힌 것 같아.	3
자고 일어났더니 우리집 주변이 다 물바다야.	3
잘 모르겠어. 비 오는지도 모르고 무작정 잠만 잔 것 같아.	3
그렇다니깐. 주변이 다 물이야.	3
다행히 우리집은 멀쩡해.	3
집에 혼자 갇혔어. 주변이 다 물바다야.	3
그렇게 됐어!	3
다행히 집 안까지 들어오진 않았어.	3
집 안은 괜찮아 다행히. 그런데 내가 너무 무서워. 나갈 수가 없어서.	3
이 안에 갇힌 것 같아.	3
어. 그런 것 같아.	3
집 주변까지 물이 차올라서 밖으로 나갈수가 없어.	3
나 혼자 갇힌 것 같아.	3
자다가 재난문자도 못보고 피하라는 전화도 못받았어.	3
우리집까지 물이 들어오진 않아서 난 괜찮아.	3
나 갇히게 된 거 같아.	3
나 혼자 집 안에 갇히게 됐어.	3
자고 일어났는데 비가 너무 많이 와서 우리 동네가 고립되면서 갇히게 됐어.	3
창문으로 집 밖을 봤는데 집 주변까지 물이 차올라서 밖으로 나갈 수가 없어.	3
아직은 집 안으로 물이 들어오지 않았는데 물이 들어올까봐 걱정돼.	3
나 아무래도 혼자 갇힌 것 같아.	3
자고 일어났더니 주변이 온통 물바다야.	3
자다가 재난문자도 못봤고 피하라는 전화는 못받았어.	3
그렇다니깐. 우리집 빼고 다 물바다야.	3
집안까지 물은 들어오지 않아서 나는 괜찮아.	3
나 갇힌 거 같아 지금.	3
아니 우리집이 홍수피해지역으로 떴는데 아 모르겠어. 지금 우리집 주변에 다 물로 찬 거 같애.	3
어 이미 주변은 물이 다 찬 거 같애. 내가 아까 창문으로 봤거든.	3
집안에 물이 들어온 거 같진 않고 나도 괜찮은데 지금 나가질 못하고 있어.	3
나 갇힌 거 같아.	3
자고 일어났더니 밖에 홍수가 나서.	3
지금 집인데 문이 안 열려요.	3
그런 거 같아요. 창문을 캘 수 밖에.	3
조금씩 물이 들어오는 것 같긴 한데 아직 괜찮아요.	3
나 갇힌 것 같아.	3
집 안에 갇혀있어. 바깥을 보니까 온 동네가 물 난리야.	3
전화가 엄청 왔는데도 모르고 잠이 들어버렸어.	3
나갈 수가 없어. 바깥에 물이 엄청 많이 고여있어. 문도 안 열리구. 무서워.	3
다행히 물은 안 들어왔어. 그런데 바깥을 보니까 걱정이 돼.	3
나 갇히게 된 것 같아서 무서워!	3
밖을 내다 봤는데 집 주변까지 물이 차올라서 밖으로 나갈 수 없어!	3
아직까지 집 안으로 물이 들어오지 않았어. 하지만 금방이라도 물이 들어올까 봐 걱정이야.	3
나 홀로 갇힌 것 같아.	3
우리 집 주변으로 다 물바다가 됐어.	3
"자다가 재난 문자도 못 봤고, 대피하라는 소리도 못 들었어."	3
우리 집 빼고 다 물에 잠겨 있다고.	3
아직까지는 괜찮아. 더 비는 안 오겠지?	3
나 갇힌 거 같아.	3
집에 갇힌 것 같아.	3
깨비가 너무 많이 와.	3
주변에 홍수가 나서 집에 갇혔어.	3
나도 몰라! 그냥 비가 많이 와서 그랬겠지!	3
주변이 물바다라서 지금 한발자국도 못 나가.	3
나 갇히게 된 거 같아서 너무 무서워!	3
알았어. 너가 할 말이 없구나?	3
나 갇히게 된 것 같아서 무서워! 	3
내 몸은 괜찮지만 집 안으로 물이 들어올까봐 너무 걱정돼!	3
자고 일어났더니 비가 이렇게나 많이 와있지 뭐야. 난 재난 문자도 못 봤어!	3
비가 너무 많이 와서.	3
집 안에 갇혀있어! 밖에 나갈 수가 없어!	3
나갈 수가 없어. 바깥에 물이 너무 차올라있어.	3
다행히 괜찮아. 그런데 조금 무서워 나갈 수가 없으니까.	3
"나 갇힌 것 같애, 지금."	3
"아, 홍수 때문에 우리 집 안에 지금 갇힌 것 같애, 나."	3
그냥 요새 비 많이 왔잖아. 그거 때문에 홍수 났나 봐. 우리집 주변에.	3
"어, 그런 것 같애. 지금 주변에 다 물바다야."	3
"내 몸은 괜찮은데, 아 그냥 너무 무서워."	3
나 혼자 갇힌 것 같아.	3
우리 집 빼고 주변이 다 물바다야.	3
자다가 재난 문자랑 대피하라는 전화를 못 받았어.	3
그렇지. 우리 집 빼고 다 물로 싸여져 있어서 나갈 수가 없어.	3
다행히 집 안까지는 들어오지 않았어. 그래서 나도 괜찮고.	3
나 아무래도 갇히게 된 거 같아.	3
집 밖을 봤는데 집 주변까지 물이 차올라서 바깥으로 나갈 수가 없어.	3
나 갇힌 것 같아.	3
나갈 수가 없어. 완전히 꽉 막혔어. 문이 열리지를 않아. 무서워.	3
우리 동네가 다 물바다가 되었어!	3
비가 많이 오는줄도 모르고 잤다가 재난 문자를 못봤고 빠져나오지도 못한 거야.	3
우리 집 빼고는 사방이 다 물바다야.	3
집 안까지는 물이 안 들어와서 난 괜찮아.	3
어. 집에 갇힌 것 같애.	3
비가 너무 많이 와서.	3
"어, 괜찮아."	3
나 아무래도 갇히게 된 거 같아.	3
내가 잠을 자는 동안에 비가 엄청 많이 와서 우리 동네가 고립되고 난 갇히게 됐어.	3
집 주변까지 물이 차 올라서 바깥으로 나갈 수가 없어.	3
아직까지는 물이 들어 오지 않아서 괜찮은데 물이 들어올까봐 무서워.	3
나 혼자 갇힌 것 같아.	3
아침에 일어나 보니 주변이 다 물바다야 나갈 수가 없어.	3
많이 놀랐지 아침에 일어나 보니 재난 문자가 잔뜩 와 있더라고 피하라고.	3
양 옆으로 다 꽉 막혔어.	3
다행히 우리 집 빼고 다 잠긴 거야 난 괜찮아.	3
나 갇히게 된 거 같아서 너무 두려워!	3
내가 잠을 자는 동안에 비가 너무 많이 와서 우리 동네가 홍수 피해 지역이 됐어. 그래서 고립 됐어.	3
창 밖을 봤는데 집 주변까지 물이 차올라서 아예 밖으로 나갈 수가 없어.	3
아직까지 집 안으로 물이 들어오진 않았어. 그런데 물이 들어올까봐 걱정이야.	3
나 아무래도 혼자 갇힌 것 같아.	3
자고 일어났더니 우리 집 빼고 주위가 다 물바다야.	3
자다가 재난 문자를 못 봤어.	3
그렇지. 주위가 다 물 바다야.	3
다행히 우리 집까지는 들어오지 않았어. 그래서 나는 괜찮아.	3
나 갇히게 된 거 같아.	3
나 혼자 집 안에 갇히게 된 거 같아서 너무 무서워.	3
집 밖을 봤는데 집 주변까지 물이 차올라서 밖으로 나갈 수가 없어.	3
나 지금 갇힌 거 같아.	3
지금 집에 갇혀 있어.	3
자는 사이에 비가 많이 왔나 봐.	3
어 지금 못 나가. 온 동네가 물 바다야.	3
어. 우리 집은 아직 괜찮아. 나도 괜찮고.	3
나 아무래도 혼자 갇힌 거 같아.	3
자고 일어났더니 주변에 사람들이 없어. 나만 혼자 덩그러니 남겨져있어.	3
자다가 재난 문자를 못 봤어.	3
다행히 우리집쪽으로 물은 들어오지 않은 것 같아. 난 괜찮고.	3
아 나 갇힌 것 같아.	3
응 집에 갇힌 것 같아.	3
어 밖에 비가 너무 많이 와.	3
그런 것 같아.	3
나 아무래도 갇히게 된 거 같아.	3
집 안에 나 혼자 갇히게 된 거 같아서 너무 무서워.	3
내가 잠을 자는 동안에 비가 엄청 많이 와서 우리 지역이 홍수 피해지역이 됐대. 그래서 나 고립된 거 같아.	3
집 밖을 보았는데 집 주변까지 물이 차올라서 바깥으로 나갈수가 없어.	3
아직까지는 집 안으로 물이 들어오지 않아서 다행인데 물이 들어올까봐 걱정스러워.	3
나 아무래도 갇힌 것 같아!	3
나 혼자 집 안에 갇힌 것 같아.	3
내가 잠을 자는 동안에 비가 너무 많이 와서 우리 동네가 홍수가 났어. 그래서 갇히게 된 것 같아.	3
밖을 내다봤는데 집 주변까지 물이 차올라서 밖으로 나갈 수가 없어.	3
아직까지는 집 안으로 물이 들어오지 않았어. 내 몸도 아픈데는 없어.	3
나 혼자 갇힌 것 같아.	3
자고 일어났더니 우리 집 빼고 다 주변이 물바다가 되어 있어.	3
자다가 재난문자도 못보고 비오는 소리도 못 듣고 그래서 대피를 못했어.	3
맞아. 온통 물바다라서 나갈 방법이 없어.	3
다행히 우리집까지는 들어오지 않았어. 나도 괜찮고.	3
나 갇힌 거 같아.	3
응. 나갈 수 없을 거 같애.	3
괜찮은 편이야.	3
나 갇히게 된 거 같아.	3
나 혼자 집 안에 갇힌 것 같아.	3
내가 잠을 자는 동안에 비가 엄청 많이 와서 우리 동네가 고립되면서 갇히게 됐어!	3
물이 집 주변까지 차올라서 밖으로 나갈 수가 없어.	3
아직까지는 집 안으로 물이 들어오진 않았어. 몸도 괜찮아.	3
나 아무래도 혼자 갇힌 것 같아.	3
우리 집 빼고 온통 다 물바다가 되어 있어.	3
"아니, 자고 있었는데 비가 그렇게 많이 오는지 몰랐지. 재난 문자도 못 받고 그냥 자고 있었던 거야."	3
나 갇히게 된 거 같아서 무서워!	3
내가 잠을 자는 동안에 비가 엄청 많이 와서 우리 동네가 고립되면서 갇히게 됐어!	3
아직까지는 집 안에 물이 들어오지 않아서 괜찮아.	3
나 우리집에 갇혔어.	3
"아, 지금 밖에 비가 엄청 오는데 우리집이 지대가 좀 낮거든? 그래서 홍수 때문에 이렇게 됐어."	3
우리 집 주변이 다 온통 물바다야. 빠져나갈 수가 없다고.	3
그렇다니깐. 온통 사방이 다 물바다야.	3
다행히 우리 집까진 들어오지 않았어.	3
나 갇힌 것 같아.	3
그런 것 같아.	3
나 갇히게 된 것 같아서 너무 무서워!	3
나 혼자 집 안에 갇히게 됐어. 어떻게 해?	3
내가 잠을 자는 동안에 비가 엄청 많이 와서 우리 동네가 고립됐어. 그래서 갇히게 됐어!	3
집 주변까지 물이 차올라서 아예 밖으로 나갈 수가 없어.	3
아직까지는 집 안으로 물이 들어오지 않아서 괜찮아.	3
집에 물도 안 들어왔는데 그냥 무서워 죽겠어.	3
일어나 보니 우리집 주위가 다 물바다가 되어있어.	3
새벽에 비가 그렇게 많이 오는지도 모르고 잠만 자고 있었어.	3
우리 집은 괜찮아.	3
